Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_383,-0.142228260636,-0.0900381505489,0.985730290413,0,0,RCID_fac5db23-c8d0-4e1e-9abc-8121a6f6d658,1385.47802734,90559.9296875,441348.21875,-2.62047767639,6.8331079483,
1,Roof,B-1_2_LoD0_LoD1_LoD2_383,-0.149179071188,-0.0747323930264,0.985982120037,1,0,RCID_fac5db23-c8d0-4e1e-9abc-8121a6f6d658,1382.88232422,90558.3359375,441352.375,-2.46714019775,0.0386274121702,
2,Roof,B-1_2_LoD0_LoD1_LoD2_383,-0.141121864319,-0.090478181839,0.985848963261,2,0,RCID_fac5db23-c8d0-4e1e-9abc-8121a6f6d658,1351.23535156,90558.40625,441350.4375,-2.63444924355,7.3627538681,
3,Roof,B-1_2_LoD0_LoD1_LoD2_383,-0.143334358931,-0.0922791734338,0.985362768173,3,0,RCID_fac5db23-c8d0-4e1e-9abc-8121a6f6d658,1387.47460938,90558.3125,441347.40625,-2.9261341095,2.05770754814,
4,Roof,B-1_2_LoD0_LoD1_LoD2_383,-0.142948240042,-0.0905455499887,0.98557972908,4,0,RCID_fac5db23-c8d0-4e1e-9abc-8121a6f6d658,1386.37646484,90557.4140625,441348.8125,-2.92709636688,0.905761897564,
5,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.843875825405,0.536538362503,0.0,0,1,RCID_4f50e958-0e24-4f4a-af4c-575c954a01e5,543.98828125,90562.515625,441350.5,-2.70380496979,9.15390774026e-05,
6,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.844921767712,0.534889996052,0.0,1,1,RCID_4f50e958-0e24-4f4a-af4c-575c954a01e5,544.78692627,90561.109375,441352.75,-2.70115017891,6.99802185409e-05,
7,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.843868494034,0.536531031132,0.0045037381351,2,1,RCID_4f50e958-0e24-4f4a-af4c-575c954a01e5,531.708862305,90562.515625,441350.5,-3.83331227303,6.77605485916,
8,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.843730509281,0.536762177944,0.00225106067955,3,1,RCID_4f50e958-0e24-4f4a-af4c-575c954a01e5,526.118225098,90561.109375,441352.75,-3.8319849968,5.15167665482,
9,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.540336370468,-0.841446220875,0.00223307451233,0,2,RCID_e753fa77-53a2-42ad-bdba-dd7a9deb3ebe,1095.16455078,90562.0234375,441348.46875,-3.50176310539,7.43473243713,
10,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.536365032196,-0.843986213207,0.0,1,2,RCID_e753fa77-53a2-42ad-bdba-dd7a9deb3ebe,1079.98999023,90560.40625,441347.375,-3.79327130318,2.31681084633,
11,Wall,B-1_2_LoD0_LoD1_LoD2_383,0.556840002537,-0.830619633198,0.0,0,2,RCID_4dfd33ef-fad2-4b07-8074-bcce2a5fee0a,1069.80700684,90559.2734375,441346.65625,-3.90777254105,3.55260515213,
12,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.847998321056,-0.529998958111,0.0,0,4,RCID_4afa232d-dbce-4d53-ad50-6f7c69658fbf,936.230895996,90558.5,441346.3125,-3.97901248932,0.58010494709,
13,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.894427239895,-0.447213619947,0.0,1,4,RCID_4afa232d-dbce-4d53-ad50-6f7c69658fbf,961.887878418,90556.75,441348.9375,-3.00319981575,2.11998553823e-06,
14,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.833650052547,-0.552293121815,0.0,2,4,RCID_4afa232d-dbce-4d53-ad50-6f7c69658fbf,916.164489746,90557.59375,441347.6875,-3.98110818863,5.8882932663,
15,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.894427239895,-0.447213619947,0.0,3,4,RCID_4afa232d-dbce-4d53-ad50-6f7c69658fbf,900.890075684,90556.75,441348.9375,-3.98304414749,0.068466603756,
16,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.833649992943,-0.552293121815,0.0,4,4,RCID_4afa232d-dbce-4d53-ad50-6f7c69658fbf,984.949279785,90557.3125,441348.09375,-3.00061202049,9.04454791453e-05,
17,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.519094884396,0.854716598988,0.0,0,5,RCID_2daca2c8-a2ee-45ef-9030-a294f43c920c,355.40435791,90557.5,441349.4375,-3.90847301483,3.68144989014,
18,Wall,B-1_2_LoD0_LoD1_LoD2_383,-0.832050323486,-0.554700195789,0.0,0,6,RCID_c3a6a3f3-a8a2-4f46-bfd6-7f14ac41a5cd,790.375305176,90557.6875,441350.75,-3.83565211296,4.57211017609,
