Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_428,-0.160369843245,-0.102037914097,0.981768608093,0,0,RCID_1d20ebcb-e843-4d4c-ac25-26dc9eea6b34,1368.00732422,90584.5234375,441399.21875,-2.62239289284,4.29489421844,
1,Roof,B-1_2_LoD0_LoD1_LoD2_428,-0.157670289278,-0.101155802608,0.982297182083,1,0,RCID_1d20ebcb-e843-4d4c-ac25-26dc9eea6b34,1358.22363281,90583.2109375,441401.40625,-2.60869646072,8.75858783722,
2,Roof,B-1_2_LoD0_LoD1_LoD2_428,-0.176414251328,-0.0726144239306,0.981633901596,2,0,RCID_1d20ebcb-e843-4d4c-ac25-26dc9eea6b34,1363.11535645,90582.5625,441398.9375,-2.97188544273,0.0261143855751,
3,Roof,B-1_2_LoD0_LoD1_LoD2_428,-0.159455269575,-0.102404862642,0.981879472733,3,0,RCID_1d20ebcb-e843-4d4c-ac25-26dc9eea6b34,1385.57775879,90581.5703125,441400.0,-3.01567196846,4.36076259613,
4,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.0,0.0,0.0,0,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,539.994995117,90588.484375,441399.9375,-2.73359632492,0.0,
5,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.842696249485,0.538389265537,0.0,1,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,533.905212402,90587.6640625,441401.15625,-2.72880649567,0.000629854039289,
6,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.847241938114,0.53120726347,0.0,2,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,544.387634277,90586.25,441403.4375,-2.72039628029,0.000345429696608,
7,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.894423186779,0.44721159339,0.00297309202142,3,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,554.470703125,90588.4765625,441399.90625,-3.90883159637,0.0410583689809,
8,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.843277156353,0.537448346615,0.00573275797069,4,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,528.913574219,90587.6640625,441401.1875,-3.90646052361,7.0694437027,
9,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.844152092934,0.536101996899,0.00139511516318,5,1,RCID_00d35505-6394-46c8-9e20-3ffa23a58bb3,540.394348145,90586.25,441403.4375,-3.90226149559,5.42508029938,
10,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.534371197224,-0.845241725445,-0.00371357682161,0,2,RCID_17c1743f-34f5-4bd0-be2f-c0ad82f42400,1092.36914062,90587.125,441399.0625,-3.54159784317,7.725461483,
11,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.531117498875,-0.847297728062,-0.000827545649372,1,2,RCID_17c1743f-34f5-4bd0-be2f-c0ad82f42400,1096.1628418,90585.546875,441398.0625,-3.83060979843,2.50765609741,
12,Wall,B-1_2_LoD0_LoD1_LoD2_428,-0.842522084713,-0.538661658764,0.0,0,3,RCID_b797e78e-7bb6-490a-b355-18b986f60a63,657.697753906,90584.53125,441398.75,-3.87730288506,5.46097230911,
13,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.490628391504,-0.871365785599,-0.0023217399139,0,4,RCID_ec9c90f3-bf92-44ff-bb29-cb6c0a3943e1,699.128295898,90582.921875,441399.125,-4.00085496902,5.15255737305,
14,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.0,0.0,0.0,1,4,RCID_ec9c90f3-bf92-44ff-bb29-cb6c0a3943e1,1087.9765625,90581.734375,441398.4375,-3.16273832321,0.0,
15,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.490843743086,-0.871247649193,0.0,2,4,RCID_ec9c90f3-bf92-44ff-bb29-cb6c0a3943e1,1088.27612305,90582.84375,441399.0625,-2.91569209099,0.00995356217027,
16,Wall,B-1_2_LoD0_LoD1_LoD2_428,0.496138215065,-0.868241250515,-0.00201903819107,3,4,RCID_ec9c90f3-bf92-44ff-bb29-cb6c0a3943e1,1044.15002441,90581.8125,441398.5,-4.12390804291,0.36275780201,
17,Wall,B-1_2_LoD0_LoD1_LoD2_428,-0.853340387344,-0.521343827248,0.00326870405115,0,5,RCID_68a9efce-871e-4398-8823-17158da05cb1,895.399291992,90580.9609375,441399.625,-4.12182331085,5.63913297653,
18,Wall,B-1_2_LoD0_LoD1_LoD2_428,-0.540605902672,0.841273784637,0.00194091815501,0,6,RCID_3992e5c6-a9ee-475f-8c5e-18579ba4f019,432.075866699,90581.25,441401.59375,-4.00153589249,5.53459072113,
19,Wall,B-1_2_LoD0_LoD1_LoD2_428,-0.538908541203,0.842354297638,0.00409481069073,0,6,RCID_46e87aea-84d9-4bf8-8eb4-62a7ca20ba10,448.747894287,90583.65625,441403.15625,-3.5356464386,7.75205564499,
20,Wall,B-1_2_LoD0_LoD1_LoD2_428,-0.547249376774,0.836969614029,0.0,1,6,RCID_46e87aea-84d9-4bf8-8eb4-62a7ca20ba10,449.446716309,90585.25,441404.1875,-3.85379242897,2.38866066933,
21,Roof,B-1_2_LoD0_LoD1_LoD2_428,0.160220429301,0.0987390056252,0.982130348682,0,8,RCID_48aa0561-86f0-473a-86fb-e14e4b549cc4,1189.90576172,90586.796875,441400.625,-2.52181959152,6.41592168808,
22,Roof,B-1_2_LoD0_LoD1_LoD2_428,0.159902438521,0.0985599383712,0.982200145721,1,8,RCID_48aa0561-86f0-473a-86fb-e14e4b549cc4,1189.50646973,90585.375,441402.875,-2.51579213142,4.98981904984,
