Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_397,-0.138461410999,-0.0899915769696,0.986270666122,0,0,RCID_f00205fd-d153-4dd9-93a0-3060fd7563eb,1365.11206055,90784.78125,441415.28125,-2.5142827034,5.27704429626,
1,Roof,B-1_2_LoD0_LoD1_LoD2_397,-0.152566879988,-0.0760954916477,0.985359311104,1,0,RCID_f00205fd-d153-4dd9-93a0-3060fd7563eb,1350.23706055,90782.171875,441418.71875,-2.57211875916,0.105920881033,
2,Roof,B-1_2_LoD0_LoD1_LoD2_397,-0.140884503722,-0.0911119058728,0.985824644566,2,0,RCID_f00205fd-d153-4dd9-93a0-3060fd7563eb,1353.83105469,90783.265625,441417.59375,-2.51454567909,6.14919090271,
3,Roof,B-1_2_LoD0_LoD1_LoD2_397,0.0,0.0,1.0,0,1,RCID_a5fe74bf-02ba-46a1-9380-1c41d7003d92,1288.64025879,90788.6640625,441417.78125,-2.88332772255,6.34704589844,
4,Roof,B-1_2_LoD0_LoD1_LoD2_397,0.0,0.0,1.0,1,1,RCID_a5fe74bf-02ba-46a1-9380-1c41d7003d92,1294.33068848,90787.78125,441419.125,-2.88332772255,0.65673828125,
5,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.498542547226,-0.8668602705,0.00294278166257,0,2,RCID_bb5f4b07-90a8-45cb-a73f-8dc0987ef695,1027.1784668,90788.9609375,441416.21875,-3.72369837761,6.72015380859,
6,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.491695940495,-0.870764255524,0.00218047434464,1,2,RCID_bb5f4b07-90a8-45cb-a73f-8dc0987ef695,1037.76074219,90786.453125,441414.8125,-3.55105829239,7.7820019722,
7,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.498521029949,-0.866877257824,0.000792082224507,2,2,RCID_bb5f4b07-90a8-45cb-a73f-8dc0987ef695,1041.45446777,90784.8671875,441413.875,-3.85596609116,1.69525229931,
8,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.842544496059,-0.538626730442,0.0,0,3,RCID_a7a6bbf8-76f5-4543-b0a0-96d319867715,928.14440918,90783.875,441414.8125,-3.88428378105,6.23608875275,
9,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.89442718029,-0.447213590145,0.0,1,3,RCID_a7a6bbf8-76f5-4543-b0a0-96d319867715,912.869995117,90781.546875,441418.4375,-3.88428378105,0.0839193537831,
10,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.842696249485,-0.538389265537,0.0,2,3,RCID_a7a6bbf8-76f5-4543-b0a0-96d319867715,931.438903809,90782.359375,441417.15625,-3.88428378105,7.21474647522,
11,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.489333063364,0.872095584869,-0.00153340899851,0,4,RCID_a04ffac6-ffc2-4a8e-b1dc-38ed8ad28efd,405.62020874,90782.9609375,441419.21875,-3.54619956017,7.80167722702,
12,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.480956882238,0.876744270325,0.0,1,4,RCID_a04ffac6-ffc2-4a8e-b1dc-38ed8ad28efd,409.713348389,90784.8515625,441420.28125,-3.89942312241,3.69834637642,
13,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.847998261452,0.529998898506,0.0,0,5,RCID_c16e3ef2-fd00-4d3e-b893-64565d6ea1be,395.936401367,90786.140625,441419.6875,-3.9842839241,5.03091144562,
14,Wall,B-1_2_LoD0_LoD1_LoD2_397,-0.51292347908,0.858434438705,0.0,0,6,RCID_9b1d5e8a-19c9-47f0-a1dc-2941b7b832ef,300.496368408,90787.6875,441419.3125,-3.98428416252,4.82947587967,
15,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.836047947407,0.548656463623,0.0,0,7,RCID_b58f3ca0-ab51-456a-a5e7-5fefb9d57924,539.096496582,90790.296875,441417.15625,-3.9842839241,0.65842872858,
16,Wall,B-1_2_LoD0_LoD1_LoD2_397,0.850320339203,0.526265323162,0.0,1,7,RCID_b58f3ca0-ab51-456a-a5e7-5fefb9d57924,543.289428711,90789.421875,441418.5625,-3.9842839241,6.63561582565,
17,Roof,B-1_2_LoD0_LoD1_LoD2_397,0.173418477178,0.130063831806,0.976222097874,0,8,RCID_eff03135-398d-40a4-bcd5-54ea36243cbb,1181.71948242,90787.828125,441415.625,-2.70461606979,0.147801533341,
18,Roof,B-1_2_LoD0_LoD1_LoD2_397,0.181110620499,0.118999831378,0.976236581802,1,8,RCID_eff03135-398d-40a4-bcd5-54ea36243cbb,1184.51477051,90786.625,441416.71875,-2.61258125305,7.58615732193,
19,Roof,B-1_2_LoD0_LoD1_LoD2_397,0.18060977757,0.114892564714,0.976821184158,2,8,RCID_eff03135-398d-40a4-bcd5-54ea36243cbb,1176.62805176,90785.4375,441419.0,-2.6657409668,6.55007839203,
