Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_425,0.170980319381,0.0838423520327,0.981700658798,0,0,RCID_0194efea-dd12-4e13-ab17-306dd34b340d,1214.8638916,90513.796875,441351.625,-2.38152599335,0.019770976156,
1,Roof,B-1_2_LoD0_LoD1_LoD2_425,0.160584270954,0.100228264928,0.981920003891,1,0,RCID_0194efea-dd12-4e13-ab17-306dd34b340d,1206.57788086,90513.765625,441353.0625,-2.52230119705,6.79012393951,
2,Roof,B-1_2_LoD0_LoD1_LoD2_425,0.160994768143,0.0999204069376,0.981884241104,2,0,RCID_0194efea-dd12-4e13-ab17-306dd34b340d,1208.47460938,90511.984375,441355.84375,-2.51469802856,6.73442602158,
3,Roof,B-1_2_LoD0_LoD1_LoD2_425,0.160808235407,0.101803511381,0.98172134161,3,0,RCID_0194efea-dd12-4e13-ab17-306dd34b340d,1208.27502441,90511.0546875,441357.3125,-2.51069068909,1.03516590595,
4,Wall,B-1_2_LoD0_LoD1_LoD2_425,0.841515898705,0.540232419968,0.0,0,1,RCID_d4a0e46c-dd36-4bbd-9c1c-2a77e1501fde,496.567779541,90514.515625,441353.875,-3.84179162979,6.69413375854,
5,Wall,B-1_2_LoD0_LoD1_LoD2_425,0.837843239307,0.545908987522,-0.00146666762885,1,1,RCID_d4a0e46c-dd36-4bbd-9c1c-2a77e1501fde,498.764068604,90512.890625,441356.40625,-3.83880710602,6.65838813782,
6,Wall,B-1_2_LoD0_LoD1_LoD2_425,0.847996652126,0.529999613762,-0.00148213724606,2,1,RCID_d4a0e46c-dd36-4bbd-9c1c-2a77e1501fde,504.953735352,90511.9453125,441357.84375,-3.83708190918,1.07071983814,
7,Wall,B-1_2_LoD0_LoD1_LoD2_425,0.532126128674,-0.846662640572,-0.0020293192938,0,2,RCID_fa78309f-dabd-46ae-b325-1bd4cca68360,1075.59729004,90513.9375,441351.71875,-3.48120117188,7.39896678925,
8,Wall,B-1_2_LoD0_LoD1_LoD2_425,0.53912705183,-0.842224001884,-0.000896642217413,1,2,RCID_fa78309f-dabd-46ae-b325-1bd4cca68360,1075.9967041,90512.15625,441350.625,-3.78017759323,3.53968572617,
9,Wall,B-1_2_LoD0_LoD1_LoD2_425,-0.847998380661,-0.529998958111,0.0,0,3,RCID_2217a433-8728-4f72-8f36-0f5c1ce8f4e0,948.510375977,90511.390625,441350.40625,-3.85350894928,0.973773002625,
10,Wall,B-1_2_LoD0_LoD1_LoD2_425,-0.843284845352,-0.537464678288,0.00149332615547,1,3,RCID_2217a433-8728-4f72-8f36-0f5c1ce8f4e0,952.004516602,90508.859375,441354.375,-3.85159730911,6.62126731873,
11,Wall,B-1_2_LoD0_LoD1_LoD2_425,-0.843284904957,-0.537464678288,0.00149498402607,2,3,RCID_2217a433-8728-4f72-8f36-0f5c1ce8f4e0,977.361938477,90510.4765625,441351.875,-3.85281276703,6.61392450333,
12,Wall,B-1_2_LoD0_LoD1_LoD2_425,-0.535539269447,0.84450429678,-0.00319368462078,0,4,RCID_37079974-2a2a-46ea-9c00-32cefe18d018,410.911315918,90509.453125,441356.5625,-3.47641611099,7.33917617798,
13,Wall,B-1_2_LoD0_LoD1_LoD2_425,-0.539125740528,0.842224836349,-0.000884269422386,1,4,RCID_37079974-2a2a-46ea-9c00-32cefe18d018,403.124389648,90511.2109375,441357.6875,-3.76372456551,3.58921456337,
14,Roof,B-1_2_LoD0_LoD1_LoD2_425,-0.161417037249,-0.103890329599,0.981402754784,0,5,RCID_85dd32c0-9db0-40c9-b740-d7ed4482aa27,1365.0123291,90512.34375,441351.0,-2.52952861786,1.08873355389,
15,Roof,B-1_2_LoD0_LoD1_LoD2_425,-0.16027764976,-0.101867496967,0.981801450253,1,5,RCID_85dd32c0-9db0-40c9-b740-d7ed4482aa27,1389.87060547,90509.8125,441355.0,-2.52719116211,6.97323179245,
16,Roof,B-1_2_LoD0_LoD1_LoD2_425,-0.161916807294,-0.103273384273,0.981385469437,2,5,RCID_85dd32c0-9db0-40c9-b740-d7ed4482aa27,1365.11206055,90511.40625,441352.5,-2.5286693573,7.00117397308,
