Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.18534886837,-0.291106313467,0.938564300537,0,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1486.60852051,88335.671875,443002.75,1.56234633923,5.44070005417,
1,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.185109362006,-0.290897846222,0.938676178455,1,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1490.70166016,88324.40625,442998.40625,2.43691492081,9.02825641632,
2,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184883892536,-0.292467564344,0.938232779503,2,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1471.234375,88326.9296875,443000.03125,2.44133591652,8.94550037384,
3,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184357628226,-0.2925362885,0.938314974308,3,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1468.83813477,88329.4609375,443001.625,2.44575500488,8.96436786652,
4,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.18507014215,-0.290388643742,0.938841581345,4,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1461.75012207,88331.9921875,443003.25,2.45017170906,9.01002311707,
5,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.186300575733,-0.292744129896,0.937866210938,5,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1497.49023438,88337.046875,443006.5,2.45899581909,8.93817520142,
6,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184448540211,-0.292226821184,0.938393414021,6,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1495.19421387,88339.578125,443008.125,2.46340560913,8.93369102478,
7,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184329912066,-0.292040377855,0.938474774361,7,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1465.74353027,88342.1015625,443009.71875,2.46781468391,8.93291187286,
8,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.189486607909,-0.290263801813,0.937998771667,8,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1462.44897461,88343.8359375,443010.8125,2.47084546089,3.37385654449,
9,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.18476729095,-0.292279809713,0.938314199448,9,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1487.40710449,88334.515625,443004.875,2.4545853138,8.93132400513,
10,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184394165874,-0.291248232126,0.938708245754,10,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1488.50524902,88325.6484375,442996.46875,1.59238433838,5.69578838348,
11,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.185816168785,-0.290218353271,0.938746869564,11,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1469.33740234,88328.171875,442998.09375,1.60087525845,5.64288949966,
12,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184251099825,-0.293844938278,0.937926828861,12,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1465.14453125,88330.6875,442999.71875,1.60936379433,5.51819849014,
13,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.185695305467,-0.292814850807,0.937964141369,13,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1462.44897461,88333.203125,443001.34375,1.61785030365,5.46527147293,
14,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.1846331954,-0.290577441454,0.938869178295,14,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1497.1907959,88338.25,443004.625,1.63150596619,5.44491291046,
15,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.184437528253,-0.292641192675,0.938266396523,15,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1495.39367676,88340.78125,443006.1875,1.63742434978,5.37855958939,
16,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.186418756843,-0.293349474669,0.937653541565,16,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1464.94470215,88343.296875,443007.8125,1.64334225655,5.35420131683,
17,Roof,B-1_2_LoD0_LoD1_LoD2_501,0.189951121807,-0.290630280972,0.937791347504,17,0,RCID_55938c8f-060a-430d-982e-06efe5dbe3d4,1461.55041504,88345.0390625,443008.9375,1.64741039276,2.01630067825,
18,Wall,B-1_2_LoD0_LoD1_LoD2_501,0.535248696804,-0.844693303108,0.00145376706496,0,1,RCID_fba15006-d8e2-40c5-bcc7-38544eb15f71,1094.76525879,88345.734375,443008.4375,-2.37411093712,0.671753704548,
19,Wall,B-1_2_LoD0_LoD1_LoD2_501,0.554705798626,-0.832041501999,-0.00288901594467,1,1,RCID_fba15006-d8e2-40c5-bcc7-38544eb15f71,1100.05627441,88335.453125,443001.75,-0.191243857145,0.0937522053719,
