Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.061883661896,-0.114956058562,0.991441130638,0,0,RCID_538bb5da-36d6-4a6c-acd5-578c0bb1d4f3,1379.8873291,88128.9921875,441819.21875,-0.606442570686,5.59820413589,
1,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.00972452200949,-0.156128764153,0.98768889904,1,0,RCID_538bb5da-36d6-4a6c-acd5-578c0bb1d4f3,1411.63415527,88127.453125,441819.5625,-0.476610898972,0.000494367501233,
2,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.0620951876044,-0.116314679384,0.991269409657,2,0,RCID_538bb5da-36d6-4a6c-acd5-578c0bb1d4f3,1366.01062012,88131.28125,441820.125,-0.645842313766,3.0554857254,
3,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.0374850593507,0.108327813447,0.99340814352,0,1,RCID_e0b87d96-7295-4b6f-b5f6-a61febef4206,1213.86560059,88129.9296875,441822.5625,-0.704872131348,7.60272979736,
4,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.0371866263449,0.108851149678,0.993362307549,1,1,RCID_e0b87d96-7295-4b6f-b5f6-a61febef4206,1236.1282959,88127.7421875,441821.09375,-0.628689050674,4.63873624802,
5,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.0829038843513,0.217160522938,0.972609102726,2,1,RCID_e0b87d96-7295-4b6f-b5f6-a61febef4206,1059.72387695,88129.359375,441823.71875,-0.852442443371,0.0018826215528,
6,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.252871602774,-0.369533330202,0.894148290157,0,2,RCID_4d53ea9a-3598-441a-a36e-67d48b0bbb6b,1422.9152832,88130.546875,441824.5,-1.11898100376,0.0511954985559,
7,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.196938440204,-0.289825111628,0.936598479748,1,2,RCID_4d53ea9a-3598-441a-a36e-67d48b0bbb6b,1477.92297363,88123.3359375,441821.5,-0.491396158934,0.170621722937,
8,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.201268464327,-0.287547260523,0.936380028725,2,2,RCID_4d53ea9a-3598-441a-a36e-67d48b0bbb6b,1438.48913574,88124.625,441822.3125,-0.513592064381,8.62593746185,
9,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.199446931481,-0.285719126463,0.937328934669,3,2,RCID_4d53ea9a-3598-441a-a36e-67d48b0bbb6b,1471.33398438,88127.171875,441823.65625,-0.655977547169,8.83497142792,
10,Roof,B-1_2_LoD0_LoD1_LoD2_466,0.199001714587,-0.285019040108,0.937636613846,4,2,RCID_4d53ea9a-3598-441a-a36e-67d48b0bbb6b,1443.58056641,88129.390625,441825.09375,-0.690809071064,7.05457878113,
11,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.113958708942,0.196773022413,0.973803818226,0,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1139.39038086,88121.453125,441822.71875,-0.14928522706,5.27778863907,
12,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.135823830962,0.183300048113,0.973628759384,1,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1139.29052734,88118.625,441823.90625,-0.714146137238,0.14887213707,
13,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.115846253932,0.193167716265,0.974302828312,2,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1133.00109863,88122.4453125,441826.3125,-0.747756481171,9.03628444672,
14,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.114132724702,0.19422994554,0.974293828011,3,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1133.60009766,88124.984375,441827.9375,-0.768499076366,8.98612594604,
15,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.114708200097,0.193649411201,0.97434180975,4,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1133.4005127,88127.109375,441829.28125,-0.78592813015,6.13745737076,
16,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.113861359656,0.195467665792,0.974077999592,5,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1129.40710449,88119.9140625,441824.71875,-0.725874245167,8.9916305542,
17,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.123926721513,0.189248815179,0.974077582359,6,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1135.59680176,88119.84375,441821.9375,-0.175299629569,0.142513111234,
18,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.114696219563,0.194062009454,0.974261105061,7,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1133.20080566,88123.6875,441824.375,-0.213160350919,5.23560571671,
19,Roof,B-1_2_LoD0_LoD1_LoD2_466,-0.113880328834,0.192803129554,0.974606692791,8,3,RCID_e560daee-b8eb-4eda-af30-e73dc67ae576,1134.69836426,88126.2109375,441826.0,-0.240227371454,5.10084247589,
