Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.814983129501,0.579484760761,0.0,0,0,RCID_91421060-15aa-492f-bcdc-4e1d5dc5f129,500.261566162,88669.296875,440206.125,-0.891920626163,8.8406496048,
1,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.819475531578,0.573114216328,0.0,1,0,RCID_91421060-15aa-492f-bcdc-4e1d5dc5f129,507.150024414,88667.578125,440208.59375,-0.894479513168,9.00508022308,
2,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.818491756916,0.57451826334,0.0,2,0,RCID_91421060-15aa-492f-bcdc-4e1d5dc5f129,526.717224121,88665.859375,440211.0,0.594979643822,0.000151766711497,
3,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.819474339485,0.573115885258,0.0,3,0,RCID_91421060-15aa-492f-bcdc-4e1d5dc5f129,517.732299805,88667.296875,440209.0,0.599242448807,6.15907338215e-05,
4,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.818491816521,0.574518322945,0.0,4,0,RCID_91421060-15aa-492f-bcdc-4e1d5dc5f129,501.359710693,88665.859375,440211.0,-0.897043466568,8.88645267487,
5,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.569684326649,-0.821863293648,0.000700155214872,0,1,RCID_aae0bd89-cd0e-4c9b-adf5-fad83c715899,1050.83886719,88668.90625,440204.0625,-0.936175227165,8.71741390228,
6,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.6507807374,-0.759242415428,0.00595472520217,1,1,RCID_aae0bd89-cd0e-4c9b-adf5-fad83c715899,1020.38989258,88667.671875,440203.1875,-1.62912988663,0.163997933269,
7,Wall,B-1_2_LoD0_LoD1_LoD2_543,0.524097442627,-0.851658284664,-0.0,2,1,RCID_aae0bd89-cd0e-4c9b-adf5-fad83c715899,1071.00500488,88670.1484375,440204.875,-0.192824602127,0.142970621586,
8,Wall,B-1_2_LoD0_LoD1_LoD2_543,-0.818732023239,-0.574175655842,0.0,0,2,RCID_b7436dcc-a65c-4741-a78a-10681067f233,998.82598877,88666.7734375,440204.3125,-0.967534542084,8.35538101196,
9,Wall,B-1_2_LoD0_LoD1_LoD2_543,-0.819475531578,-0.573114216328,0.0,1,2,RCID_b7436dcc-a65c-4741-a78a-10681067f233,1012.70269775,88663.34375,440209.1875,0.443690627813,0.000152989217895,
