Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.149300187826,-0.119624994695,0.981529116631,0,0,RCID_56f4015f-bb83-43ba-9ed3-126fbf6d5f43,1338.55664062,90435.3359375,441301.0625,-2.57979679108,0.0108199724928,
1,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.0851578563452,-0.0798929780722,0.993159174919,1,0,RCID_56f4015f-bb83-43ba-9ed3-126fbf6d5f43,1331.46850586,90433.9375,441301.0,-2.7028427124,6.26625680923,
2,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.0858272835612,-0.0787927731872,0.993189454079,2,0,RCID_56f4015f-bb83-43ba-9ed3-126fbf6d5f43,1364.91247559,90432.1328125,441299.875,-2.94909644127,1.45670080185,
3,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.126488298178,-0.0896947979927,0.98790460825,0,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1330.07080078,90432.296875,441303.0,-2.60927677155,8.99169254303,
4,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.134079217911,-0.0792264640331,0.987798511982,1,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1372.1003418,90431.5625,441300.75,-2.9117205143,0.108750611544,
5,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.132938399911,-0.0763757005334,0.98817718029,2,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1348.73950195,90430.03125,441303.4375,-2.8646774292,0.0137119181454,
6,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.126638606191,-0.090161062777,0.987842857838,3,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1351.63464355,90430.71875,441302.0625,-2.898011446,2.19799041748,
7,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.129712581635,-0.0840494260192,0.987982988358,4,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1343.64807129,90432.6875,441301.46875,-2.70356416702,0.215109393001,
8,Roof,B-1_2_LoD0_LoD1_LoD2_415,-0.126241385937,-0.0896318405867,0.987941861153,5,0,RCID_c03bb74f-b9aa-4971-884e-dc7aabebd0c6,1353.43164062,90430.9921875,441304.84375,-2.6136636734,4.45138263702,
9,Roof,B-1_2_LoD0_LoD1_LoD2_415,0.148579895496,0.0780738592148,0.985813677311,0,2,RCID_5aa5e6bd-ad15-4228-b359-1305ee1f8a59,1236.02844238,90434.7265625,441302.28125,-2.58520793915,0.325913161039,
10,Roof,B-1_2_LoD0_LoD1_LoD2_415,0.142603263259,0.117680378258,0.982759237289,1,2,RCID_5aa5e6bd-ad15-4228-b359-1305ee1f8a59,906.580627441,90434.5,441308.75,-3.05536198616,0.000654434319586,
11,Roof,B-1_2_LoD0_LoD1_LoD2_415,0.150197952986,0.0764321759343,0.985697031021,2,2,RCID_5aa5e6bd-ad15-4228-b359-1305ee1f8a59,1289.53869629,90435.28125,441307.4375,-3.07494688034,0.0759536400437,
