Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.894420087337,0.447221726179,0.00235019018874,0,0,RCID_a3f68969-59e4-4fc6-a26c-daf65de0ce8b,582.024536133,90394.9375,441881.875,-2.94019031525,0.0519406124949,
1,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.888065516949,0.459711045027,0.00233940244652,1,0,RCID_a3f68969-59e4-4fc6-a26c-daf65de0ce8b,571.941467285,90394.25,441883.1875,-3.43948197365,8.87062168121,
2,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.886914074421,0.461934417486,0.0,2,0,RCID_a3f68969-59e4-4fc6-a26c-daf65de0ce8b,578.230895996,90393.4609375,441884.71875,-3.44368457794,1.25051438808,
3,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.485642939806,-0.874157309532,0.0,0,1,RCID_ad3eb659-6e4d-463a-8550-9a8f5b25136b,1119.22424316,90394.7734375,441881.8125,-3.43578481674,0.95660251379,
4,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.0,-0.999999940395,0.0,1,1,RCID_ad3eb659-6e4d-463a-8550-9a8f5b25136b,1186.11218262,90391.953125,441880.34375,-3.43582391739,0.0929110720754,
5,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.458642840385,-0.888620615005,0.0,2,1,RCID_ad3eb659-6e4d-463a-8550-9a8f5b25136b,1128.20922852,90393.296875,441881.03125,-3.43580532074,8.91355133057,
6,Wall,B-1_2_LoD0_LoD1_LoD2_413,-0.894427418709,-0.447206914425,0.00235091918148,0,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,973.069152832,90391.890625,441880.5,-3.4362282753,0.9865655303,
7,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.0,0.0,0.0,1,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,1070.70556641,90390.4375,441883.34375,-1.9658164978,0.0,
8,Wall,B-1_2_LoD0_LoD1_LoD2_413,-0.888070583344,-0.459707140923,0.0,2,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,987.844421387,90391.125,441881.96875,-1.95833706856,0.000365116546163,
9,Wall,B-1_2_LoD0_LoD1_LoD2_413,-0.894427239895,-0.447213619947,0.0,3,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,944.716674805,90391.890625,441880.5,-1.9500234127,4.26496117143e-05,
10,Wall,B-1_2_LoD0_LoD1_LoD2_413,0.0,-1.0,0.0,4,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,1089.37426758,90390.4375,441883.3125,-3.44412708282,0.0230979658663,
11,Wall,B-1_2_LoD0_LoD1_LoD2_413,-0.88916695118,-0.457582861185,6.85274499119e-05,5,2,RCID_091917d9-b16c-4075-92b6-a8d62c1e64bb,988.44342041,90391.125,441881.96875,-3.44039177895,8.90672302246,
12,Wall,B-1_2_LoD0_LoD1_LoD2_413,-0.456316649914,0.889817476273,0.0,0,3,RCID_0cc4cde6-7040-49a0-9fa5-10ca5e7c986f,415.803131104,90393.203125,441884.875,-3.44433498383,1.01222527027,
