Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.153116747737,0.106407448649,0.982462584972,0,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1223.24987793,90461.75,441209.5,-2.51825690269,1.37482082844,
1,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.147224858403,0.103108197451,0.983714103699,1,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1177.92578125,90460.203125,441214.1875,-2.78772258759,0.0759991258383,
2,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.157415106893,0.109429940581,0.981450796127,2,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1215.06359863,90461.7578125,441211.625,-2.75074887276,0.0306759662926,
3,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.0699642151594,0.0571478456259,0.995911240578,3,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1242.91687012,90462.6484375,441210.1875,-2.72968769073,0.00208371528424,
4,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.154978170991,0.107861809433,0.982011973858,4,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1181.61962891,90459.1875,441213.5625,-2.55976843834,7.16824960709,
5,Roof,B-1_2_LoD0_LoD1_LoD2_412,0.154445037246,0.10663856566,0.982229530811,5,0,RCID_2f8ef2e0-af39-47af-b652-3509afb28da9,1210.07202148,90460.78125,441211.03125,-2.53386950493,6.9253153801,
6,Wall,B-1_2_LoD0_LoD1_LoD2_412,0.853542387486,0.52102291584,-0.000649618450552,0,1,RCID_8f73f629-cdb2-4eed-9055-d5481636a079,502.557739258,90462.078125,441211.0625,-3.87632918358,6.76479053497,
7,Wall,B-1_2_LoD0_LoD1_LoD2_412,0.854379832745,0.519641697407,-0.00279062613845,1,1,RCID_8f73f629-cdb2-4eed-9055-d5481636a079,501.160064697,90460.5234375,441213.65625,-3.89399600029,6.69268894196,
8,Wall,B-1_2_LoD0_LoD1_LoD2_412,0.852327287197,0.523004233837,-0.00219138083048,2,1,RCID_8f73f629-cdb2-4eed-9055-d5481636a079,506.750701904,90459.5859375,441215.15625,-3.90457677841,1.33695983887,
9,Wall,B-1_2_LoD0_LoD1_LoD2_412,0.519422471523,-0.854517579079,-0.000368038570741,0,2,RCID_dace55f4-6a3b-4940-8f94-7acde72dbaac,1083.98327637,90461.453125,441208.96875,-3.49559378624,7.6286072731,
10,Wall,B-1_2_LoD0_LoD1_LoD2_412,0.5144957304,-0.857492923737,0.0,1,2,RCID_dace55f4-6a3b-4940-8f94-7acde72dbaac,1089.87341309,90459.7421875,441207.9375,-3.78116846085,3.13334560394,
11,Wall,B-1_2_LoD0_LoD1_LoD2_412,-0.846452355385,-0.532452821732,-0.00355490413494,0,3,RCID_f262be72-0a23-405c-88e4-6ab9094bf011,960.689941406,90459.0234375,441207.875,-3.83933997154,1.33921051025,
12,Wall,B-1_2_LoD0_LoD1_LoD2_412,-0.853532493114,-0.52102792263,-0.00350191490725,1,3,RCID_f262be72-0a23-405c-88e4-6ab9094bf011,957.195800781,90456.53125,441211.90625,-3.84702801704,6.93677616119,
13,Wall,B-1_2_LoD0_LoD1_LoD2_412,-0.853790283203,-0.520609259605,-0.00285729276948,2,3,RCID_f262be72-0a23-405c-88e4-6ab9094bf011,967.079162598,90458.09375,441209.375,-3.8422293663,7.00646829605,
14,Wall,B-1_2_LoD0_LoD1_LoD2_412,-0.520755171776,0.853681445122,0.00648193247616,0,4,RCID_9d5d431a-e97c-4902-ac34-9b44c974c273,419.99609375,90457.1015625,441214.0625,-3.52193641663,7.55340194702,
15,Wall,B-1_2_LoD0_LoD1_LoD2_412,-0.523954689503,0.851744294167,0.00175636890344,1,4,RCID_9d5d431a-e97c-4902-ac34-9b44c974c273,406.019500732,90458.859375,441215.125,-3.84412932396,3.05808591843,
16,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.152371317148,-0.0905207619071,0.984169185162,0,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1338.05749512,90459.9140625,441208.375,-2.48496460915,1.10241448879,
17,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.144639536738,-0.12969391048,0.980947971344,1,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1518.55493164,90457.3828125,441214.25,-2.34810781479,0.000625881308224,
18,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.121267475188,-0.0687939673662,0.990233123302,2,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1346.94250488,90458.203125,441212.96875,-2.33665275574,0.121063880622,
19,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.121269881725,-0.0687955617905,0.990232646465,3,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1333.76464844,90459.8125,441210.4375,-2.31398010254,0.121063932776,
20,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.132029369473,-0.0757216885686,0.988349378109,4,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1333.36535645,90460.7890625,441208.9375,-2.30040287971,0.0219846516848,
21,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.160663604736,-0.0756116732955,0.984108805656,5,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1357.82434082,90456.578125,441213.75,-2.519343853,0.0997295156121,
22,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.152505606413,-0.0888746827841,0.984298348427,6,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1352.93249512,90457.3828125,441212.4375,-2.51104927063,5.84507322311,
23,Roof,B-1_2_LoD0_LoD1_LoD2_412,-0.152689933777,-0.0892243236303,0.98423820734,7,5,RCID_11254879-696d-42ae-b45f-be70abcce564,1339.15551758,90458.9765625,441209.875,-2.49468493462,6.05180835724,
