Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.163700371981,0.0857673808932,0.982774674892,0,0,RCID_1cbd1d34-4ae7-4180-9f97-6c250d5965fe,1191.10375977,90446.203125,441257.40625,-2.53244972229,4.21965742111,
1,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.164178729057,0.0848678052425,0.982773065567,1,0,RCID_1cbd1d34-4ae7-4180-9f97-6c250d5965fe,1191.00390625,90445.0390625,441259.4375,-2.51492285728,7.59097480774,
2,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0247101970017,0.010989937,0.9996342659,0,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1272.7668457,90447.625,441257.25,-2.76290559769,0.000976919778623,
3,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0221186559647,0.0101746693254,0.999703526497,1,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1272.7668457,90446.90625,441258.5625,-2.76076507568,0.125159457326,
4,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0215353704989,0.00991808250546,0.999718844891,2,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1272.56713867,90445.828125,441260.625,-2.75747489929,0.0991490036249,
5,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0227320566773,0.0101304491982,0.99969035387,3,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1273.56555176,90447.7734375,441257.34375,-2.76682043076,0.00744859594852,
6,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0224973633885,0.0103655820712,0.999693214893,4,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1272.86669922,90447.75,441258.71875,-2.78079867363,5.10508203506,
7,Roof,B-1_2_LoD0_LoD1_LoD2_452,0.0225023496896,0.0104438941926,0.999692261219,5,1,RCID_730007ec-6839-473a-9c12-bbeae846a22e,1272.06799316,90446.53125,441261.0,-2.77769517899,2.69663071632,
8,Wall,B-1_2_LoD0_LoD1_LoD2_452,0.852638602257,0.522501051426,0.0,0,2,RCID_f6117052-ff7d-4825-9627-c4312720352f,485.98550415,90448.4375,441259.5,-3.95328235626,6.90933561325,
9,Wall,B-1_2_LoD0_LoD1_LoD2_452,0.851170897484,0.524888694286,0.0,1,2,RCID_f6117052-ff7d-4825-9627-c4312720352f,488.481323242,90447.21875,441261.5,-3.94987988472,3.80949020386,
10,Wall,B-1_2_LoD0_LoD1_LoD2_452,0.516568899155,-0.856184065342,0.0102681582794,0,3,RCID_5fab3515-92ee-4c80-80f4-2773e3a65f36,1026.37988281,90447.8671875,441257.40625,-3.66515040398,7.02802324295,
