Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Wall,B-1_2_LoD0_LoD1_LoD2_565,0.465588569641,-0.88499635458,-0.00295513891615,0,0,RCID_988d5df3-2075-4f43-8b0f-9b49ac22835e,1088.37585449,88808.046875,440440.8125,-1.52615880966,5.70057868958,
1,Wall,B-1_2_LoD0_LoD1_LoD2_565,0.0,0.0,0.0,1,0,RCID_988d5df3-2075-4f43-8b0f-9b49ac22835e,1067.8104248,88806.734375,440440.09375,-0.613056838512,0.0,
2,Wall,B-1_2_LoD0_LoD1_LoD2_565,0.468376725912,-0.883528828621,0.0,2,0,RCID_988d5df3-2075-4f43-8b0f-9b49ac22835e,1110.83825684,88808.03125,440440.78125,-0.538969933987,0.00286651612259,
3,Wall,B-1_2_LoD0_LoD1_LoD2_565,0.588171720505,-0.808736145496,0.0,3,0,RCID_988d5df3-2075-4f43-8b0f-9b49ac22835e,1046.046875,88806.765625,440440.125,-1.56326425076,0.100936435163,
4,Wall,B-1_2_LoD0_LoD1_LoD2_565,-0.879504919052,-0.475886493921,0.00179359992035,0,1,RCID_896c4c6f-fe73-4ad7-9219-83605a945ab4,973.169006348,88806.1015625,440441.25,-1.55651855469,4.76425504684,
5,Wall,B-1_2_LoD0_LoD1_LoD2_565,-0.894437968731,-0.447177350521,-0.00362031301484,1,1,RCID_896c4c6f-fe73-4ad7-9219-83605a945ab4,970.074157715,88805.5,440442.375,-1.22773838043,0.0337181612849,
6,Wall,B-1_2_LoD0_LoD1_LoD2_565,-0.463568538427,0.88606017828,-0.00122106156778,0,2,RCID_76b9d416-2081-4ea7-902a-a65af15f60b3,413.40713501,88806.5546875,440442.90625,-1.4564961195,5.89826869965,
7,Wall,B-1_2_LoD0_LoD1_LoD2_565,-0.496137142181,0.868238925934,-0.00301399780437,1,2,RCID_76b9d416-2081-4ea7-902a-a65af15f60b3,405.220855713,88805.5234375,440442.375,-2.08607292175,0.0405011288822,
8,Wall,B-1_2_LoD0_LoD1_LoD2_565,0.883115708828,0.46915525198,0.0,0,3,RCID_bd67ac0d-b55e-41f3-813f-bee965c1d549,570.843322754,88808.7421875,440442.65625,-1.48260903358,5.25819730759,
9,Roof,B-1_2_LoD0_LoD1_LoD2_565,-0.0387237854302,-0.0337429493666,0.998679995537,0,4,RCID_53deaecf-e263-4c0b-b3b1-c413d1ca5bbe,1327.87451172,88807.421875,440441.9375,-0.526293516159,7.45759725571,
10,Roof,B-1_2_LoD0_LoD1_LoD2_565,-0.0402757637203,-0.030843405053,0.998712480068,1,4,RCID_53deaecf-e263-4c0b-b3b1-c413d1ca5bbe,1326.57666016,88806.375,440442.84375,-0.536612689495,0.0518245398998,
