Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_435,0.205604448915,0.127060487866,0.970351755619,0,0,RCID_f294e729-66b3-4ba1-8015-b76d650bd9f7,1165.1472168,90712.7109375,441369.59375,-2.4182536602,5.70453023911,
1,Roof,B-1_2_LoD0_LoD1_LoD2_435,0.302948832512,0.190100058913,0.933854341507,1,0,RCID_f294e729-66b3-4ba1-8015-b76d650bd9f7,1139.29052734,90712.25,441372.5,-2.70512151718,0.0635283365846,
2,Roof,B-1_2_LoD0_LoD1_LoD2_435,0.220053017139,0.136795476079,0.965848684311,2,0,RCID_f294e729-66b3-4ba1-8015-b76d650bd9f7,1153.36694336,90713.6875,441370.1875,-2.70441007614,0.0714924558997,
3,Roof,B-1_2_LoD0_LoD1_LoD2_435,0.205802425742,0.12828963995,0.970148026943,3,0,RCID_f294e729-66b3-4ba1-8015-b76d650bd9f7,1178.82434082,90711.2890625,441371.90625,-2.41896080971,6.9410982132,
4,Roof,B-1_2_LoD0_LoD1_LoD2_435,-0.210969880223,-0.127398505807,0.969154894352,0,1,RCID_4b0f880e-07f5-403a-b1ad-4c383f301f8f,1373.59790039,90710.75,441368.6875,-2.38687610626,6.08137989044,
5,Roof,B-1_2_LoD0_LoD1_LoD2_435,-0.210207134485,-0.127572506666,0.96929782629,1,1,RCID_4b0f880e-07f5-403a-b1ad-4c383f301f8f,1378.19018555,90709.328125,441371.0,-2.39171934128,5.01846122742,
6,Wall,B-1_2_LoD0_LoD1_LoD2_435,0.848870515823,0.52858877182,0.00358871836215,0,2,RCID_e6cf8991-810b-403f-90dc-d0d0be211e04,493.37310791,90713.53125,441370.4375,-3.8493719101,6.9051194191,
7,Wall,B-1_2_LoD0_LoD1_LoD2_435,0.849783837795,0.527119219303,0.00357397808693,1,2,RCID_e6cf8991-810b-403f-90dc-d0d0be211e04,492.873931885,90712.09375,441372.75,-3.84785079956,5.63569355011,
8,Wall,B-1_2_LoD0_LoD1_LoD2_435,0.527203917503,-0.849678993225,0.0100747449324,0,3,RCID_ce4d99ef-56db-4a4e-89e4-87654ad53246,1049.94030762,90712.9296875,441368.3125,-3.42558979988,7.88878440857,
9,Wall,B-1_2_LoD0_LoD1_LoD2_435,0.545530617237,-0.838062942028,0.006843324285,1,3,RCID_ce4d99ef-56db-4a4e-89e4-87654ad53246,1048.54272461,90711.2578125,441367.1875,-3.73186564445,3.26462554932,
10,Wall,B-1_2_LoD0_LoD1_LoD2_435,-0.849417924881,-0.527718782425,-0.00139964139089,0,4,RCID_b804373a-ea35-4ca1-aeb1-9b21d4a359cd,934.433898926,90710.0703125,441367.90625,-3.81468248367,5.84344434738,
11,Wall,B-1_2_LoD0_LoD1_LoD2_435,-0.850930869579,-0.525270164013,-0.002812305931,1,4,RCID_b804373a-ea35-4ca1-aeb1-9b21d4a359cd,917.262695312,90708.6328125,441370.1875,-3.81810927391,7.03173542023,
12,Wall,B-1_2_LoD0_LoD1_LoD2_435,-0.529695391655,0.848155379295,0.00742815202102,0,5,RCID_3eb25639-ecea-4647-8c7e-8ab295ddc4e9,428.382019043,90709.1953125,441372.34375,-3.4298210144,7.92125511169,
13,Wall,B-1_2_LoD0_LoD1_LoD2_435,-0.52684867382,0.849936306477,0.00622503366321,1,5,RCID_3eb25639-ecea-4647-8c7e-8ab295ddc4e9,424.78805542,90710.90625,441373.4375,-3.76805496216,3.13781356812,
