Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.449482083321,0.221806392074,0.865313708782,0,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,830.308410645,90455.359375,441226.5,-1.91049075127,0.0473997220397,
1,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.270080715418,0.162603706121,0.949008047581,1,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,917.462341309,90453.890625,441227.3125,-1.45039081573,0.0366101302207,
2,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.396643698215,0.240967750549,0.885781228542,2,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,1009.40826416,90452.3046875,441229.875,-1.43655693531,0.0737407952547,
3,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.410251200199,0.248643860221,0.877422451973,3,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,999.624694824,90451.4375,441231.28125,-1.42893004417,0.0100809764117,
4,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.894427239895,0.447213619947,0.0,4,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,683.75402832,90454.6875,441226.09375,-1.45736443996,1.34321282985e-06,
5,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.427232533693,0.261746644974,0.865425407887,5,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,987.944274902,90454.890625,441227.9375,-2.13165616989,8.13085174561,
6,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.428770035505,0.262717783451,0.864370048046,6,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,996.030639648,90453.3046875,441230.5,-2.12097430229,8.09471130371,
7,Roof,B-1_2_LoD0_LoD1_LoD2_439,0.429474920034,0.264795422554,0.863385677338,7,0,RCID_aedeefd6-b2bd-4f90-aa60-856dd40c749d,993.135559082,90452.4375,441231.90625,-2.11511707306,0.793003022671,
8,Roof,B-1_2_LoD0_LoD1_LoD2_439,-0.457241028547,-0.266626834869,0.848434269428,0,1,RCID_b0255981-f71c-4cc4-a339-a3b85bf4f545,1391.36804199,90453.6875,441225.6875,-2.09018111229,0.667324364185,
9,Roof,B-1_2_LoD0_LoD1_LoD2_439,-0.553974032402,-0.276272475719,0.785357415676,1,1,RCID_b0255981-f71c-4cc4-a339-a3b85bf4f545,1393.56433105,90451.34375,441231.46875,-1.44136989117,0.00186519371346,
