Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Wall,B-1_2_LoD0_LoD1_LoD2_498,0.834958195686,0.550313353539,0.0,0,0,RCID_bf638a48-2608-415b-96f2-ce53227e628a,255.771331787,88894.15625,442691.1875,-2.60190057755,0.002413172042,
1,Wall,B-1_2_LoD0_LoD1_LoD2_498,0.832274138927,0.55435860157,0.00249195704237,1,0,RCID_bf638a48-2608-415b-96f2-ce53227e628a,127.885665894,88894.15625,442691.1875,-3.68803858757,5.33958768845,
2,Wall,B-1_2_LoD0_LoD1_LoD2_498,0.543336749077,-0.839500546455,0.00489622401074,0,1,RCID_db9b022d-eb63-4601-9feb-67355cbf343e,1081.58728027,88893.7421875,442689.46875,-3.69294548035,4.86172914505,
3,Wall,B-1_2_LoD0_LoD1_LoD2_498,0.0,-1.0,0.0,1,1,RCID_db9b022d-eb63-4601-9feb-67355cbf343e,1178.32519531,88893.0,442688.9375,-4.41758012772,0.0124850822613,
4,Wall,B-1_2_LoD0_LoD1_LoD2_498,-0.833300948143,-0.552808046341,0.00357861071825,0,2,RCID_d5e235b0-6c33-43e8-a294-5d44a74103e9,991.438415527,88892.296875,442689.9375,-3.72413921356,5.11666488647,
5,Wall,B-1_2_LoD0_LoD1_LoD2_498,0.0,0.0,0.0,1,2,RCID_d5e235b0-6c33-43e8-a294-5d44a74103e9,988.44342041,88891.609375,442691.0,-2.70626139641,0.0,
6,Wall,B-1_2_LoD0_LoD1_LoD2_498,-0.833504617214,-0.552512526512,0.0,2,2,RCID_d5e235b0-6c33-43e8-a294-5d44a74103e9,994.333496094,88892.2890625,442690.0,-2.67436027527,0.00241679046303,
7,Wall,B-1_2_LoD0_LoD1_LoD2_498,-0.89442718029,-0.447213590145,0.0,3,2,RCID_d5e235b0-6c33-43e8-a294-5d44a74103e9,962.586730957,88891.625,442691.0,-3.73976993561,0.0721954405308,
8,Wall,B-1_2_LoD0_LoD1_LoD2_498,-0.548195779324,0.836350023746,0.0,0,3,RCID_711a277a-f8ab-4347-977a-ccfe55bdeea1,420.195770264,88892.515625,442691.53125,-2.67026662827,0.00217189081013,
9,Wall,B-1_2_LoD0_LoD1_LoD2_498,-0.547377228737,0.836885452271,-0.00101674883626,1,3,RCID_711a277a-f8ab-4347-977a-ccfe55bdeea1,409.513641357,88892.5234375,442691.53125,-3.72224020958,4.68232345581,
10,Roof,B-1_2_LoD0_LoD1_LoD2_498,-0.0411973446608,0.00346042215824,0.999144971371,0,4,RCID_8f810fce-bb46-43b9-b7ef-92fe0ef1af57,1282.25097656,88893.2109375,442690.59375,-2.63804459572,5.50922679901,
