Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.163951188326,-0.105682723224,0.980791091919,0,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1357.92407227,90414.328125,441233.875,-2.52532982826,2.48150539398,
1,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.150583803654,-0.148339241743,0.977404713631,1,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1531.8326416,90411.6328125,441240.0,-2.31842517853,0.000629273592494,
2,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.175347059965,-0.113018296659,0.977998077869,2,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1358.22363281,90412.453125,441238.75,-2.31668567657,0.0866796225309,
3,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.176692858338,-0.113895624876,0.977653980255,3,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1362.91577148,90414.1015625,441236.21875,-2.3132417202,0.0867032632232,
4,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.138384178281,-0.0883878991008,0.986426651478,4,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1352.73291016,90415.25,441234.46875,-2.31083726883,0.044302508235,
5,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.171048521996,-0.0878377556801,0.981339395046,5,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1364.51318359,90410.8125,441239.46875,-2.50990629196,0.068415671587,
6,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.160709127784,-0.104422315955,0.981462538242,6,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1352.53320312,90411.609375,441238.1875,-2.51347517967,6.05636262894,
7,Roof,B-1_2_LoD0_LoD1_LoD2_588,-0.162369221449,-0.105072900653,0.981119692326,7,0,RCID_32ded04e-bd3a-437d-b5bc-5dea0e463d1d,1358.22363281,90413.2265625,441235.625,-2.52053833008,6.35858631134,
8,Roof,B-1_2_LoD0_LoD1_LoD2_588,0.0459249354899,0.0256062503904,0.998616635799,0,1,RCID_000e41bc-5187-475b-9911-03b13ec41588,1291.23583984,90417.421875,441237.6875,-2.80904769897,0.0372830219567,
9,Roof,B-1_2_LoD0_LoD1_LoD2_588,0.0440865494311,0.029507316649,0.998591899872,1,1,RCID_000e41bc-5187-475b-9911-03b13ec41588,1289.43896484,90416.296875,441238.75,-2.79217362404,6.60720586777,
10,Roof,B-1_2_LoD0_LoD1_LoD2_588,0.044833663851,0.0299783833325,0.998544573784,2,1,RCID_000e41bc-5187-475b-9911-03b13ec41588,1288.7401123,90414.96875,441240.84375,-2.79523038864,4.50680398941,
11,Wall,B-1_2_LoD0_LoD1_LoD2_588,0.516076028347,-0.856542825699,0.0,0,2,RCID_416024a9-41c0-40d7-b5c8-7f097e190ee3,857.263244629,90417.09375,441237.46875,-3.94100928307,5.01706981659,
12,Wall,B-1_2_LoD0_LoD1_LoD2_588,0.894427120686,0.447213560343,0.0,0,3,RCID_002627a2-288b-4279-b317-bc9189ea4877,526.118225098,90417.390625,441235.0,-3.91142272949,0.0824785977602,
