Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_483,-0.164648801088,-0.0982815399766,0.981443583965,0,0,RCID_284cdd08-63d7-48d8-93ba-cd507ce75ff4,1355.62792969,88903.984375,442681.59375,-1.11265158653,1.36791336536,
1,Roof,B-1_2_LoD0_LoD1_LoD2_483,-0.163810059428,-0.0974585860968,0.98166590929,1,0,RCID_284cdd08-63d7-48d8-93ba-cd507ce75ff4,1337.35864258,88899.75,442688.40625,-1.13989317417,3.86691784859,
2,Roof,B-1_2_LoD0_LoD1_LoD2_483,-0.163240417838,-0.0979700908065,0.981709957123,2,0,RCID_284cdd08-63d7-48d8-93ba-cd507ce75ff4,1336.85949707,88901.328125,442685.875,-1.12975239754,3.89522027969,
3,Roof,B-1_2_LoD0_LoD1_LoD2_483,-0.16387976706,-0.0978668704629,0.981613755226,3,0,RCID_284cdd08-63d7-48d8-93ba-cd507ce75ff4,1356.02734375,88902.9140625,442683.34375,-1.11955666542,3.86998748779,
4,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.0981931239367,0.0648973658681,0.993049025536,0,1,RCID_a78aa571-0b56-465a-bcb9-d4af89a79a4c,1281.65197754,88905.125,442682.3125,-1.06995820999,1.46759903431,
5,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.0959943681955,0.0630462542176,0.993383288383,1,1,RCID_a78aa571-0b56-465a-bcb9-d4af89a79a4c,1229.23986816,88900.875,442689.125,-1.09240627289,3.98682928085,
6,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.096062861383,0.0630888640881,0.993373990059,2,1,RCID_a78aa571-0b56-465a-bcb9-d4af89a79a4c,1228.64074707,88902.453125,442686.5625,-1.08402097225,4.09684848785,
7,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.0974924042821,0.0641278848052,0.993168115616,3,1,RCID_a78aa571-0b56-465a-bcb9-d4af89a79a4c,1282.55041504,88904.046875,442684.03125,-1.07563567162,4.15067672729,
8,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.356519728899,0.229029506445,0.90578097105,0,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1018.49298096,88906.28125,442683.0625,-1.46593940258,1.51872885227,
9,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.362241446972,0.233590215445,0.90233963728,1,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1033.16845703,88902.5234375,442690.1875,-1.78788733482,0.0940338522196,
10,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.288701593876,0.185194328427,0.939337253571,2,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1080.28955078,88904.140625,442687.65625,-1.7858774662,0.116958364844,
11,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.287037312984,0.184132039547,0.940055787563,3,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1073.50085449,88905.765625,442685.125,-1.78386640549,0.116868950427,
12,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.356646209955,0.230927363038,0.905249238014,4,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1009.50805664,88906.84375,442683.4375,-1.78251481056,0.0320480763912,
13,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.362431645393,0.231835320592,0.902715742588,5,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1044.84887695,88901.96875,442689.84375,-1.47645032406,4.2487912178,
14,Roof,B-1_2_LoD0_LoD1_LoD2_483,0.361300975084,0.231117799878,0.903352797031,6,2,RCID_b48be00f-3bd5-4e3e-bb0d-4703fa97f9d3,1051.3380127,88903.578125,442687.28125,-1.47252297401,4.28957700729,
