Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_361,0.162475973368,0.102280080318,0.981397211552,0,0,RCID_8eb4ed03-5413-4c15-be35-34279e11850f,1185.21362305,90509.390625,441315.71875,-2.44370317459,0.742327034473,
1,Roof,B-1_2_LoD0_LoD1_LoD2_361,0.153635412455,0.117060631514,0.981169223785,1,0,RCID_8eb4ed03-5413-4c15-be35-34279e11850f,1199.38977051,90505.796875,441320.8125,-2.37217783928,0.0679295584559,
2,Roof,B-1_2_LoD0_LoD1_LoD2_361,0.162582218647,0.102080211043,0.981400370598,2,0,RCID_8eb4ed03-5413-4c15-be35-34279e11850f,1204.58117676,90506.859375,441319.6875,-2.43186187744,5.41480255127,
3,Roof,B-1_2_LoD0_LoD1_LoD2_361,0.162423074245,0.1013475582,0.981502652168,3,0,RCID_8eb4ed03-5413-4c15-be35-34279e11850f,1186.31176758,90508.4765625,441317.1875,-2.43940281868,5.80886459351,
4,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.520674586296,-0.853754460812,0.00120804505423,0,1,RCID_996ca823-96eb-4e6e-9f78-6270d83deebe,1089.27441406,90509.03125,441315.21875,-3.45722651482,7.67973947525,
5,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.513044178486,-0.858362317085,0.0,1,1,RCID_996ca823-96eb-4e6e-9f78-6270d83deebe,1076.09643555,90507.15625,441314.0625,-3.78659701347,3.75755620003,
6,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.832050263882,-0.554700195789,0.0,0,2,RCID_3bced849-22cd-4fe1-be16-146674f303db,962.986083984,90506.4375,441313.75,-3.86362195015,0.249974668026,
7,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.894416570663,-0.447223603725,-0.0031493913848,0,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,949.608459473,90506.3984375,441313.84375,-3.49356222153,0.0387599691749,
8,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.839990675449,-0.542600154877,0.000866273534484,1,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,949.408813477,90505.578125,441315.09375,-3.8670296669,6.623046875,
9,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.84117847681,-0.540757596493,0.0,2,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,955.997802734,90504.203125,441317.25,-3.87315440178,4.57517242432,
10,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.894427120686,-0.447213560343,0.0,3,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,970.772949219,90506.3984375,441313.8125,-2.75390100479,4.27745635534e-06,
11,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.841515898705,-0.540232419968,0.0,4,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,981.754577637,90505.578125,441315.125,-2.76123714447,0.000477624998894,
12,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.838443696499,-0.544988393784,0.0,5,2,RCID_1e364b46-7f23-4ecf-b12f-fa62c994c889,978.360290527,90504.203125,441317.25,-2.77348852158,0.000449886254501,
13,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.812817215919,-0.582518935204,0.0,0,3,RCID_c8c7f5f6-1c7f-4dbf-ac75-9f87da00a818,968.277160645,90503.296875,441318.59375,-3.87930226326,2.52272558212,
14,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.535563230515,0.844483554363,0.00440873904154,0,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,395.037902832,90504.453125,441320.0,-3.46143579483,7.42240190506,
15,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.800000011921,0.600000023842,0.0,1,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,452.24206543,90502.953125,441319.0625,-4.97297096252,4.76837158203e-06,
16,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.529998898506,0.847998261452,0.0,2,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,350.013366699,90506.140625,441321.0625,-4.97297096252,0.000179938913789,
17,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.53046631813,0.847705960274,0.0,3,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,374.272735596,90504.234375,441319.84375,-4.97297096252,0.000366751948604,
18,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.496848404408,0.867792010307,0.00887747947127,4,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,388.249298096,90502.9609375,441319.0625,-3.88128852844,0.0767473503947,
19,Wall,B-1_2_LoD0_LoD1_LoD2_361,-0.520596027374,0.853781223297,0.00611577974632,5,5,RCID_e5cc13ea-da3a-41e5-867b-8c152db9a86e,401.62689209,90506.1484375,441321.03125,-3.71600484848,3.69291329384,
20,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.0,0.0,0.0,0,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,528.813720703,90510.34375,441316.09375,-2.64224767685,0.0,
21,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.832450270653,0.554099738598,0.0,1,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,508.547698975,90509.515625,441317.3125,-2.6336991787,0.000929028785322,
22,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.833649992943,0.552293121815,0.0,2,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,505.253204346,90507.8515625,441319.8125,-2.61672449112,0.000587001908571,
23,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.840039432049,0.542525470257,0.0,3,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,512.940368652,90506.90625,441321.25,-2.6069996357,5.82714528718e-05,
24,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.89442306757,0.447211652994,0.00299872411415,4,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,514.737304688,90510.34375,441316.0625,-3.80747890472,0.0407074168324,
25,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.832448601723,0.554082930088,0.00462274579331,5,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,482.691009521,90509.5078125,441317.34375,-3.80324411392,7.02411603928,
26,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.833648443222,0.552276611328,0.00456120911986,6,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,476.102081299,90507.84375,441319.84375,-3.79477381706,7.06535482407,
27,Wall,B-1_2_LoD0_LoD1_LoD2_361,0.837610840797,0.546255528927,0.00360789592378,7,6,RCID_85e484ed-a40c-431d-a559-0c88fe0bc553,477.699371338,90506.90625,441321.28125,-3.78992080688,1.01503777504,
28,Roof,B-1_2_LoD0_LoD1_LoD2_361,-0.162448465824,-0.0958613678813,0.982049465179,0,7,RCID_ddc0f098-ee21-48a5-a87f-bdaf11a2345a,1351.43505859,90507.2421875,441314.40625,-2.55305314064,1.11784636974,
29,Roof,B-1_2_LoD0_LoD1_LoD2_361,-0.161448895931,-0.0975306928158,0.982049942017,1,7,RCID_ddc0f098-ee21-48a5-a87f-bdaf11a2345a,1380.98547363,90504.6796875,441318.46875,-2.57219362259,8.25958919525,
30,Roof,B-1_2_LoD0_LoD1_LoD2_361,-0.160921066999,-0.0985427424312,0.982035458088,2,7,RCID_ddc0f098-ee21-48a5-a87f-bdaf11a2345a,1372.00061035,90506.546875,441316.0,-2.50858616829,8.01160049438,
