Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_472,-0.5592212677,-0.369468837976,0.742134988308,0,0,RCID_f1faaf85-9e82-44ac-b8e1-6954df9b23ab,0.59899610281,88678.515625,442528.4375,1.61485075951,2.91798377037,
1,Roof,B-1_2_LoD0_LoD1_LoD2_472,-0.553946971893,-0.376972794533,0.742316842079,1,0,RCID_f1faaf85-9e82-44ac-b8e1-6954df9b23ab,1396.65917969,88678.390625,442531.96875,3.31357884407,8.72726249695,
2,Roof,B-1_2_LoD0_LoD1_LoD2_472,-0.552121937275,-0.377694070339,0.743309140205,2,0,RCID_f1faaf85-9e82-44ac-b8e1-6954df9b23ab,1407.8404541,88679.953125,442529.625,3.27052569389,8.17466831207,
3,Roof,B-1_2_LoD0_LoD1_LoD2_472,-0.557429790497,-0.376649171114,0.739869832993,3,0,RCID_f1faaf85-9e82-44ac-b8e1-6954df9b23ab,1405.64416504,88677.03125,442530.71875,1.65478205681,6.43607807159,
4,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.450630456209,0.542833387852,0.708705961704,0,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,262.659790039,88684.28125,442530.84375,1.25094890594,0.0675141215324,
5,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.585098862648,0.366186261177,0.723579227924,1,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,770.907958984,88681.953125,442530.75,3.17800521851,8.90484046936,
6,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.584732532501,0.367783159018,0.723065257072,2,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,848.477905273,88680.171875,442533.375,3.28807544708,8.14442062378,
7,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.0166735500097,0.855871915817,0.516919136047,3,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,348.515899658,88683.234375,442530.1875,2.43523812294,0.00330609618686,
8,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.582940518856,0.368769079447,0.724009394646,4,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,826.015563965,88683.453125,442532.09375,1.27099585533,8.18720340729,
9,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.585332036018,0.369110256433,0.721902966499,5,1,RCID_dd7ba75e-4981-4942-8f0b-7b749614b8dc,882.221374512,88681.8671875,442534.8125,1.18632948399,7.34217500687,
10,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.0163417924196,0.0121364118531,0.999792814255,0,2,RCID_32b5bc69-7eca-4223-b689-0849c306a549,278.0340271,88686.4296875,442532.21875,-0.277643561363,0.0406578369439,
11,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.0146874813363,0.0145941814408,0.999785661697,1,2,RCID_32b5bc69-7eca-4223-b689-0849c306a549,986.047363281,88685.3046875,442533.59375,-0.281753510237,6.98514032364,
12,Roof,B-1_2_LoD0_LoD1_LoD2_472,0.0146128376946,0.0144836669788,0.999788343906,2,2,RCID_32b5bc69-7eca-4223-b689-0849c306a549,1026.57946777,88683.7109375,442535.59375,-0.287619382143,6.25388717651,
13,Wall,B-1_2_LoD0_LoD1_LoD2_472,0.837613940239,0.546252071857,0.00342318345793,0,3,RCID_f4683460-96b7-4199-99d6-d3917c7267a4,451.9425354,88684.28125,442532.59375,0.0387616753578,1.74752748013,
14,Wall,B-1_2_LoD0_LoD1_LoD2_472,0.838181138039,0.545391857624,0.0,1,3,RCID_f4683460-96b7-4199-99d6-d3917c7267a4,509.845489502,88682.7265625,442535.0,0.366765916348,0.00101300771348,
15,Wall,B-1_2_LoD0_LoD1_LoD2_472,0.836048960686,0.548654913902,0.0,2,3,RCID_f4683460-96b7-4199-99d6-d3917c7267a4,509.546020508,88684.0234375,442533.0,0.336169093847,0.000382978876587,
16,Wall,B-1_2_LoD0_LoD1_LoD2_472,0.836464583874,0.548011600971,0.00321596232243,3,3,RCID_f4683460-96b7-4199-99d6-d3917c7267a4,502.258209229,88682.7265625,442535.0,0.0513084828854,1.70826423168,
