Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.442124843597,-0.362360417843,0.820500135422,0,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1479.12109375,89886.90625,442525.375,2.1294260025,0.271664351225,
1,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.441173434258,-0.368401795626,0.818319201469,1,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1474.22924805,89886.75,442530.25,4.2323307991,8.89678478241,
2,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.442905187607,-0.368877023458,0.817168712616,2,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1473.53039551,89888.34375,442529.84375,4.88759613037,1.1345564127,
3,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.444211095572,-0.367857128382,0.816919505596,3,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1471.63366699,89884.4140625,442529.15625,2.4678132534,7.16211223602,
4,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.442586779594,-0.36512157321,0.819025814533,4,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1482.41552734,89887.7109375,442527.15625,3.353297472,8.24376010895,
5,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.444108277559,-0.366025835276,0.817797601223,5,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1472.33227539,89889.265625,442528.25,4.68794155121,2.4973886013,
6,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.441613525152,-0.365574359894,0.819349050522,6,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1481.01782227,89886.0,442526.84375,2.29927420616,3.79523324966,
7,Roof,B-1_2_LoD0_LoD1_LoD2_605,-0.448220431805,-0.362412929535,0.81716299057,7,0,RCID_fab98528-6460-4d49-abeb-2431e9ebd4dd,1478.22265625,89887.375,442525.59375,2.47775864601,0.159242346883,
8,Roof,B-1_2_LoD0_LoD1_LoD2_605,0.442586839199,0.37115547061,0.816309094429,0,1,RCID_10350fde-efca-4189-aca7-5a2f3f2b0aea,884.517578125,89890.75,442528.8125,4.32529449463,2.59091997147,
9,Roof,B-1_2_LoD0_LoD1_LoD2_605,0.442824840546,0.369112253189,0.817106068134,1,1,RCID_10350fde-efca-4189-aca7-5a2f3f2b0aea,885.515869141,89889.4296875,442533.90625,2.74466705322,7.31970691681,
