Prim num,surface_type,id,N[0],N[1],N[2],child_srf,parent_index,pgon_id,irr_kwh_yr,CTR[0],CTR[1],CTR[2],area,
0,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.329696446657,0.209658652544,0.920512616634,0,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1058.62573242,88669.8515625,442553.0625,-1.11608040333,0.108941063285,
1,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.308391541243,0.237323269248,0.921179890633,1,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1049.24145508,88668.9375,442554.25,-1.12200379372,8.8911190033,
2,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.308875977993,0.236679598689,0.921183109283,2,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1078.59228516,88667.140625,442556.625,-1.13372850418,8.87717342377,
3,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.309481739998,0.236514791846,0.921022236347,3,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1077.39428711,88666.2109375,442557.875,-1.13981509209,0.347590774298,
4,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.32822817564,0.210567951202,0.920829772949,4,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1106.3458252,88671.4921875,442554.28125,-1.97932362556,0.053984452039,
5,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.309081017971,0.237072482705,0.92101329565,5,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1094.86499023,88670.5859375,442555.5,-1.98825538158,4.44947576523,
6,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.308116436005,0.235858365893,0.921648085117,6,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1073.80041504,88668.796875,442557.90625,-2.00593519211,4.55464029312,
7,Roof,B-1_2_LoD0_LoD1_LoD2_486,0.306355476379,0.236532658339,0.922062218189,7,0,RCID_3d169ec6-a912-41b2-8178-ed757aec9815,1013.7010498,88667.8671875,442559.125,-2.01506185532,0.150317713618,
8,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.803742110729,0.594977915287,0.0,0,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,487.682647705,88671.125,442555.875,-3.48164963722,7.23434114456,
9,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.801247000694,0.598333835602,0.0,1,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,461.526519775,88669.34375,442558.3125,-2.29210519791,0.00026957486989,
10,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.800000011921,0.600000023842,0.0,2,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,449.147247314,88668.40625,442559.5625,-2.30183506012,1.41654163599e-05,
11,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.80249607563,0.596657574177,0.0,3,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,494.271606445,88670.8359375,442556.3125,-2.2765378952,8.97186255315e-05,
12,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.8012393713,0.598338246346,0.00261076050811,4,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,469.213623047,88669.34375,442558.3125,-3.49097371101,7.20051813126,
13,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.799992799759,0.600003898144,0.00261743390001,5,1,RCID_1494f59a-07fc-4743-b5a2-f04c0b132a5c,447.150604248,88668.3984375,442559.5625,-3.49582982063,0.326461791992,
14,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.59978801012,-0.800156056881,-0.00217766873538,0,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,953.801391602,88670.8125,442553.8125,-3.00465321541,8.52045154572,
15,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.594977140427,-0.80374109745,-0.00154942355584,1,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,957.79473877,88668.40625,442552.0,-3.18981862068,8.98141479492,
16,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.594967246056,-0.803746402264,-0.00240769004449,2,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,952.60345459,88666.3984375,442550.5,-2.97314143181,5.78002643585,
17,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.59560239315,-0.803279519081,-0.0,3,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,25.7568340302,88666.125,442550.34375,-4.68981552124,3.04226687149e-05,
18,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.598440587521,-0.801138222218,-0.00681658787653,4,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,989.142211914,88670.046875,442553.25,-1.46119725704,0.555142760277,
19,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.595090687275,-0.80352550745,-0.0146259274334,5,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,981.654785156,88668.46875,442552.0625,-1.24020409584,2.50410580635,
20,Wall,B-1_2_LoD0_LoD1_LoD2_486,0.601265072823,-0.79904961586,-0.0,6,2,RCID_8dc72a58-eece-46b3-8e0e-6021a4264688,956.496948242,88666.9375,442550.9375,-1.55686736107,0.196931824088,
21,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.752576708794,-0.658504605293,0.0,0,3,RCID_a46c8820-03bd-4028-8253-3460d26c39c3,924.151123047,88665.546875,442549.9375,-3.39828324318,0.214531779289,
22,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.89442718029,-0.447213590145,0.0,1,3,RCID_a46c8820-03bd-4028-8253-3460d26c39c3,879.026794434,88661.9375,442554.8125,-3.40361452103,0.0898784995079,
23,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.803742051125,-0.594977855682,0.0,2,3,RCID_a46c8820-03bd-4028-8253-3460d26c39c3,905.582275391,88662.84375,442553.59375,-3.40228152275,7.70953893661,
24,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.807391166687,-0.59001660347,0.0,3,3,RCID_a46c8820-03bd-4028-8253-3460d26c39c3,904.783630371,88664.625,442551.1875,-3.39964342117,7.79043054581,
25,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.596308708191,0.802754998207,-0.000534733466338,0,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,330.246520996,88665.4765625,442557.40625,-1.2567538023,2.28282594681,
26,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.602459788322,0.798146128654,0.00224624527618,1,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,327.750701904,88663.1015625,442555.65625,-2.97530412674,8.80393409729,
27,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.601614832878,0.798780143261,0.00316488044336,2,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,330.246520996,88667.5,442558.96875,-3.01231741905,5.55458402634,
28,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.599572896957,0.800299584866,0.00572959845886,3,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,330.446166992,88665.5703125,442557.5,-3.18981552124,8.99095630646,
29,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.605083227158,0.796162247658,-0.0,4,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,328.649200439,88663.859375,442556.21875,-1.42466616631,0.780502438545,
30,Wall,B-1_2_LoD0_LoD1_LoD2_486,-0.624695062637,0.780868887901,-0.0,5,4,RCID_e73b6e15-11c1-4664-acab-ec6064ddd735,334.239807129,88666.921875,442558.5,-1.61297988892,0.0634269043803,
31,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.288482487202,-0.247059509158,0.925061941147,0,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1413.53088379,88666.0234375,442550.25,-1.87938046455,0.147271946073,
32,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.303545355797,-0.224474102259,0.925997614861,1,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1405.94372559,88664.8125,442555.09375,-1.11328840256,8.87543773651,
33,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.306190222502,-0.223054885864,0.925469636917,2,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1405.34460449,88666.625,442552.6875,-1.09615802765,8.97823524475,
34,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.297326058149,-0.237068518996,0.92487603426,3,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1393.56433105,88667.578125,442551.4375,-1.08717036247,0.422304391861,
35,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.303518593311,-0.225262016058,0.925815045834,4,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1405.84387207,88663.28125,442553.9375,-1.89839959145,3.53112196922,
36,Roof,B-1_2_LoD0_LoD1_LoD2_486,-0.305495977402,-0.223819360137,0.925514519215,5,5,RCID_0ff6e201-0417-40ad-92c9-8c76c0c76dbf,1406.54260254,88665.078125,442551.53125,-1.88590073586,3.56194806099,
